# Step	AvgQ	AvgP
11145	0.0489117	0.0491683
11146	0.0467871	0.0396453
11147	0.0464411	0.00412651
11148	0.0464411	0.0274562
11149	0.0480184	-0.034393
11150	0.0480184	-0.0646125
11151	0.0538332	-0.119411
11152	0.0549527	-0.0256628
11153	0.0549527	-0.0149365
11154	0.057698	-0.0583113
11155	0.057698	0.0849377
11156	0.0613444	-0.0765347
11157	0.0613444	0.0333389
11158	0.0597398	0.0284777
11159	0.0601312	-0.0114271
11160	0.0601312	0.00433124
11161	0.0621625	-0.0443137
11162	0.0621625	0.121113
11163	0.0650307	-0.0612063
11164	0.0637494	0.0217769
11165	0.0637494	-0.0285406
11166	0.0628317	0.0145672
11167	0.0628317	-0.0654793
11168	0.0628317	0.114076
11169	0.0639624	-0.0264273
11170	0.0636833	0.00175852
11171	0.0636833	0.0406283
11172	0.0635916	-0.00198162
11173	0.0635916	0.0141766
11174	0.0660326	-0.0527321
11175	0.064745	0.0218439
11176	0.0655834	-0.0206837
11177	0.0633463	0.0408974
11178	0.0633463	-0.0157598
11179	0.0633463	0.0541224
11180	0.061216	0.0388936
11181	0.0629084	-0.0375875
11182	0.0654313	-0.0543312
11183	0.0654267	-0.00383271
11184	0.0641331	0.0219998
11185	0.0650957	-0.0231354
11186	0.0613236	0.0716896
11187	0.0642932	-0.0631892
11188	0.0642932	0.0091992
11189	0.0599903	0.0823748
11190	0.0588179	0.0198977
11191	0.0566405	0.0401087
11192	0.0566405	-0.138028
11193	0.0560784	0.00786839
11194	0.0560042	-0.00187627
11195	0.056575	-0.0147986
11196	0.056575	0.0962611
11197	0.0561435	0.00525427
11198	0.0553797	0.0119402
11199	0.0548203	0.00788935
11200	0.0546505	0.000115942
11201	0.0497646	0.0946354
11202	0.0497646	-0.055976
11203	0.0546365	-0.100616
11204	0.0556198	-0.0229832
11205	0.0556198	0.00757962
11206	0.050502	0.0992273
11207	0.050502	0.0270928
11208	0.0440026	0.12722
11209	0.0440026	0.0032866
11210	0.0440026	0.104861
11211	0.0440026	0.103582
11212	0.0403165	0.0712304
11213	0.0370175	0.063696
11214	0.0376191	-0.0142759
11215	0.0414197	-0.0784215
11216	0.0416065	-0.00622802
11217	0.0416065	0.0608529
11218	0.0416065	0.102425
11219	0.0416065	0.149094
11220	0.0416065	0.0786037
11221	0.0444046	-0.0585694
11222	0.046257	-0.0397855
11223	0.0454703	0.0129916
11224	0.0454703	0.0697907
11225	0.0428108	0.0505703
11226	0.0428108	0.0216587
11227	0.0433716	-0.0138056
11228	0.0423129	0.0186162
11229	0.0423129	0.0688299
11230	0.0453951	-0.0643063
11231	0.0435758	0.0337371
11232	0.0435758	0.0321353
11233	0.0448668	-0.0284848
11234	0.0448668	-0.0345019
11235	0.0448668	-0.0232065
11236	0.0416051	0.0626737
11237	0.0453196	-0.0769337
11238	0.0453196	0.00225063
11239	0.040636	0.0911427
11240	0.0385433	0.0394999
11241	0.0308355	0.152154
11242	0.0308355	0.0128733
11243	0.0308355	0.0761459
11244	0.0304018	0.00684378
11245	0.0272078	0.0621835
11246	0.0272078	-0.0334892
11247	0.0306222	-0.0700571
11248	0.0333673	-0.0568482
11249	0.0333673	-0.115134
11250	0.0333673	0.0541995
11251	0.0333673	-0.00252497
11252	0.0296063	0.0733705
11253	0.0296063	-0.0306632
11254	0.0302158	-0.0139897
11255	0.0286888	0.0287889
11256	0.0286888	0.0418988
11257	0.0286888	-0.0682113
11258	0.0286888	0.0534039
11259	0.0286888	0.0508353
11260	0.0286888	0.0224457
11261	0.0305667	-0.0393544
11262	0.0287816	0.0339419
11263	0.0305481	-0.0371278
11264	0.0316751	-0.0244176
11265	0.0332647	-0.0337552
11266	0.0332647	-0.0940109
11267	0.0332647	0.0355816
11268	0.0332647	0.0837211
11269	0.0338651	-0.014027
11270	0.0338651	-0.034547
11271	0.0400437	-0.125852
11272	0.0425501	-0.052629
11273	0.0425501	0.00346934
11274	0.0425501	-0.11916
11275	0.0425501	0.0507999
11276	0.0425501	-0.0107194
11277	0.0425501	0.067248
11278	0.0425501	-0.0112667
11279	0.0409327	0.0298611
11280	0.0409327	0.0199851
11281	0.0430929	-0.0457459
11282	0.0453934	-0.048686
11283	0.0453934	0.017755
11284	0.0474904	-0.0447468
11285	0.051961	-0.0924394
11286	0.0562652	-0.0893737
11287	0.0582864	-0.0438804
11288	0.0613592	-0.0650732
11289	0.0598257	0.0270506
11290	0.0598257	0.104061
11291	0.0561131	0.0708129
11292	0.0561131	0.00897432
11293	0.0561131	-0.0426679
11294	0.0561131	-0.0204614
11295	0.0561131	0.111917
11296	0.0561131	0.02825
11297	0.0561131	0.00481011
11298	0.0498297	0.122557
11299	0.058787	-0.182496
11300	0.0542686	0.0870248
11301	0.0542686	0.0559683
11302	0.0542686	-0.0157448
11303	0.0573092	-0.0641878
11304	0.0619527	-0.0964943
11305	0.0639089	-0.0429176
11306	0.0621753	0.0309098
11307	0.0603591	0.0326683
11308	0.0555361	0.0930328
11309	0.0555361	-0.0912468
11310	0.0555361	-0.11947
11311	0.0555361	0.00081196
11312	0.0437134	0.233599
11313	0.0437134	0.0155281
11314	0.0477766	-0.084049
11315	0.0481011	-0.00936847
11316	0.0524653	-0.0903429
11317	0.0515391	0.0154146
11318	0.0515391	-0.0563487
11319	0.0582219	-0.137016
11320	0.0540488	0.0801384
11321	0.0495271	0.0873755
11322	0.0462576	0.0625509
11323	0.046936	-0.0163702
11324	0.0437887	0.0602589
11325	0.0437887	0.00526819
11326	0.0384874	0.103612
11327	0.0384874	0.124273
11328	0.0384874	-0.0545323
11329	0.0365568	0.0363825
11330	0.0365568	0.0512778
11331	0.0365568	-0.0746509
11332	0.0365568	6.62353e-05
11333	0.03783	-0.0277078
11334	0.03783	0.0380824
11335	0.0334197	0.0861143
11336	0.0293317	0.0799213
11337	0.0293317	-0.0124913
11338	0.0317352	-0.0499274
11339	0.0347103	-0.0615241
11340	0.0313337	0.0655871
11341	0.0324981	-0.0252151
11342	0.0332799	-0.0176159
11343	0.0332799	0.0907196
11344	0.0332799	-0.0929723
11345	0.033114	0.00132942
11346	0.033114	0.0388233
11347	0.033114	0.0776576
11348	0.033114	0.0715331
11349	0.033114	-0.0292967
11350	0.033114	-0.0434544
11351	0.031067	0.0390368
11352	0.031067	0.0169248
11353	0.031067	0.0720681
11354	0.031067	0.103268
11355	0.031067	0.0462004
11356	0.031067	0.0772627
11357	0.0299995	0.0195285
11358	0.0306649	-0.0151326
11359	0.0306649	-0.0246194
11360	0.0306649	-0.100905
11361	0.0306649	-0.00811606
11362	0.0306649	-0.0270325
11363	0.0306649	0.00501466
11364	0.0320121	-0.0288384
11365	0.0340492	-0.0427435
11366	0.0304009	0.0710713
11367	0.033248	-0.0588791
11368	0.033248	-0.0130828
11369	0.031981	0.0233955
11370	0.0354714	-0.0718646
11371	0.0354714	0.0109118
11372	0.0305004	0.0974921
11373	0.0305004	0.0667746
11374	0.0305004	-0.0877663
11375	0.0305004	0.0885522
11376	0.0322844	-0.037581
11377	0.0322844	0.0666522
11378	0.0322844	0.0396864
11379	0.0322844	0.125806
11380	0.032314	-0.00253035
11381	0.032314	0.0369206
11382	0.033274	-0.0211752
11383	0.033557	-0.00766691
11384	0.033557	-0.0589567
11385	0.033557	-0.0587563
11386	0.0320993	0.0272002
11387	0.0320993	-0.118599
11388	0.0320993	0.0111985
11389	0.0362589	-0.0852848
11390	0.038589	-0.0488705
11391	0.038589	-0.0335044
11392	0.035731	0.0549616
11393	0.035731	-0.0178141
11394	0.035731	-0.0667782
11395	0.0403082	-0.0938718
11396	0.0393495	0.0167959
11397	0.0355083	0.0746186
11398	0.0355083	-0.0486721
11399	0.0355083	-0.0979848
11400	0.0355083	0.0420054
11401	0.0348542	0.0109793
11402	0.0392889	-0.0909637
11403	0.0392889	0.0254082
11404	0.0392889	-0.000467879
11405	0.0431052	-0.0788355
11406	0.0431052	0.000685597
11407	0.0423621	0.0123075
11408	0.0423621	-0.0122755
11409	0.042394	-0.00317899
11410	0.042394	-0.0319035
11411	0.0433846	-0.0223949
11412	0.0404062	0.057086
11413	0.0404062	0.0681361
11414	0.0355684	0.0945278
11415	0.0307656	0.094116
11416	0.0307656	0.00668811
11417	0.0307656	-0.0558761
11418	0.0293433	0.0266564
11419	0.0339877	-0.0948334
11420	0.0339877	0.0305675
11421	0.0339877	0.0102
11422	0.0339877	-0.110264
11423	0.0297796	0.0822919
11424	0.0310362	-0.0269676
11425	0.0310362	-0.0318058
11426	0.0310362	-0.0470231
11427	0.0310362	0.13057
11428	0.0310362	-0.0509122
11429	0.0310362	0.129261
11430	0.0312208	-0.00555969
11431	0.0312208	-0.00477943
11432	0.0313108	-0.00367762
11433	0.0275649	0.0731913
11434	0.0275649	-0.00654318
11435	0.0257663	0.0343922
11436	0.0257663	0.107509
11437	0.0307975	-0.102373
11438	0.0342908	-0.0718521
11439	0.0342908	0.102716
11440	0.0342908	0.0136763
11441	0.0342908	0.0796623
11442	0.0342908	0.00441572
11443	0.0342908	-0.0169276
11444	0.0359133	-0.0345718
11445	0.0352328	0.011484
11446	0.0306512	0.0897033
11447	0.0306512	0.0196129
11448	0.0306512	0.0496311
11449	0.0306512	0.00303708
11450	0.0306512	0.0407646
11451	0.0331749	-0.0524146
11452	0.0327984	0.00555503
11453	0.0327984	0.0426405
11454	0.0355296	-0.0566997
11455	0.0375467	-0.0425528
11456	0.0375467	-0.0191324
11457	0.0375467	0.0845726
11458	0.0375467	0.027431
11459	0.0375088	-0.00149213
11460	0.0420759	-0.0937762
11461	0.0413007	0.0130112
11462	0.0450363	-0.0773371
11463	0.0450363	-0.0416182
11464	0.0414005	0.070161
11465	0.0414005	-0.0273133
11466	0.0414005	-0.0139784
11467	0.0414005	-0.00454632
11468	0.0397432	0.030729
11469	0.0368382	0.0558336
11470	0.0368382	0.0131364
11471	0.0368382	-0.0187675
11472	0.0368382	-0.0647064
11473	0.0368382	0.0269487
11474	0.0368382	-0.0668996
11475	0.0368382	-0.0197437
11476	0.0377717	-0.020917
11477	0.0449217	-0.145553
11478	0.0503088	-0.110651
11479	0.0507044	-0.0109453
11480	0.0507044	0.00257691
11481	0.0507044	0.0557422
11482	0.0507044	-0.062664
11483	0.0507044	0.0198122
11484	0.0530048	-0.0491406
11485	0.0564819	-0.0728619
11486	0.0582802	-0.0394251
11487	0.0552273	0.0576863
11488	0.0552273	0.0895838
11489	0.0552273	-0.062689
11490	0.0567195	-0.0332161
11491	0.0589763	-0.0486278
11492	0.0598342	-0.0207294
11493	0.059738	-0.00166071
11494	0.0649412	-0.107856
11495	0.0630618	0.033769
11496	0.0630618	0.0501032
11497	0.0650118	-0.0428602
11498	0.0674091	-0.0519416
11499	0.0674091	0.0756797
11500	0.0674091	0.0952457
11501	0.0674091	0.0738734
11502	0.0674091	-0.122024
11503	0.0693619	-0.0431753
11504	0.0693619	0.0575449
11505	0.0729395	-0.0758562
11506	0.0729395	-0.0633721
11507	0.0729395	-0.0266853
11508	0.0738834	-0.0232909
11509	0.0749011	-0.0248241
11510	0.0749011	-0.0504973
11511	0.0799354	-0.105382
11512	0.0810594	-0.0273181
11513	0.0799363	0.0176466
11514	0.0801624	-0.00932506
11515	0.0801624	-0.044364
11516	0.0780888	0.0367472
11517	0.0786618	-0.016165
11518	0.0786618	0.00836564
11519	0.0731339	0.106061
11520	0.0707723	0.0429423
11521	0.0707723	0.049729
11522	0.0705861	-0.00051297
11523	0.0708585	-0.00969262
11524	0.0702369	0.00820811
11525	0.067081	0.059033
11526	0.0641495	0.0547251
11527	0.0641495	-0.00275688
11528	0.0641495	0.0438345
11529	0.0641495	0.0848124
11530	0.0641495	0.0291049
11531	0.0641495	-0.0471213
11532	0.0575514	0.12838
11533	0.0575514	0.0415648
11534	0.0575514	0.0296289
11535	0.0575514	0.0851749
11536	0.0502896	0.142076
11537	0.0502896	-0.0281265
11538	0.0519564	-0.0364182
11539	0.0490007	0.056117
11540	0.0515314	-0.0536554
11541	0.0551201	-0.0750081
11542	0.0551201	0.0647354
11543	0.0551201	0.025975
11544	0.0551201	-0.0643369
11545	0.0551201	-0.0322387
11546	0.0551201	0.00346203
11547	0.0553692	-0.00829816
11548	0.0553692	0.0156994
11549	0.0611908	-0.119985
11550	0.0611969	-0.00379292
11551	0.0611969	-0.0482181
11552	0.0627773	-0.0353415
11553	0.0627773	0.0529767
11554	0.0627773	0.0373153
11555	0.0627773	0.0337766
11556	0.0627773	-0.13226
11557	0.0627773	0.087502
11558	0.0627773	0.0461621
11559	0.0627611	-0.00343977
11560	0.0627611	0.0153786
11561	0.0617601	0.0162958
11562	0.0617601	0.0775201
11563	0.0639738	-0.0480652
11564	0.0639738	0.0727777
11565	0.0712864	-0.150383
11566	0.0712864	0.0545909
11567	0.0670539	0.0805453
11568	0.065152	0.0340918
11569	0.065152	-0.081674
11570	0.065152	0.010755
11571	0.065152	-0.0040663
11572	0.065152	0.0486706
11573	0.0648907	0.00133036
11574	0.0648907	0.00987992
11575	0.0671842	-0.0498543
11576	0.0671842	0.0608477
11577	0.066498	0.00972208
11578	0.066498	0.0558681
11579	0.0661961	0.00206216
11580	0.0661961	0.105142
11581	0.0670299	-0.0206789
11582	0.0587736	0.161438
11583	0.055253	0.0670282
11584	0.0557001	-0.0122725
11585	0.0557001	-0.0652311
11586	0.0569308	-0.0280034
11587	0.05196	0.0962006
11588	0.0535012	-0.0340023
11589	0.0565799	-0.064905
11590	0.0565799	0.105054
11591	0.0565799	-0.0137694
11592	0.0565799	-0.150282
11593	0.0565799	-0.0778316
11594	0.0570265	-0.0123446
11595	0.0570573	-0.00403558
11596	0.0570573	0.0157912
11597	0.0571946	-0.00617448
11598	0.06015	-0.0626569
11599	0.0597858	0.0036911
11600	0.0597858	-0.046639
11601	0.0620024	-0.0480058
11602	0.0620024	0.0799896
11603	0.0668039	-0.0999414
11604	0.0668039	0.0371027
11605	0.0678035	-0.0240378
11606	0.0678035	0.0661073
11607	0.0678035	-0.020531
11608	0.0693325	-0.0347076
11609	0.0693325	0.103947
11610	0.0693325	0.0258058
11611	0.0693325	0.00282734
11612	0.0693325	-0.0338915
11613	0.0693325	0.0274651
11614	0.06695	0.0435885
11615	0.0651066	0.0329259
11616	0.059421	0.110035
11617	0.059421	-0.0408695
11618	0.059421	0.0220724
11619	0.059421	0.00118224
11620	0.059421	0.075491
11621	0.059421	0.0471007
11622	0.0634832	-0.08497
11623	0.0634832	0.020656
11624	0.0657389	-0.0490116
11625	0.063847	0.0339712
11626	0.063847	-0.0645803
11627	0.063847	0.00809129
11628	0.063847	0.021401
11629	0.063847	0.0805681
11630	0.063847	0.0128004
11631	0.063847	0.00634554
11632	0.063847	0.0560641
11633	0.063847	0.151213
11634	0.0663441	-0.053871
11635	0.0691814	-0.0608379
11636	0.0691814	-0.0974094
11637	0.0691814	-0.127122
11638	0.0734717	-0.0901276
11639	0.0734717	0.0318621
11640	0.0734717	0.0124997
11641	0.0701797	0.0615659
11642	0.0690869	0.0176914
11643	0.0690869	-0.0589744
11644	0.0649224	0.079314
11645	0.0649224	-0.0907191
11646	0.0660608	-0.0267075
11647	0.0626872	0.0636473
11648	0.0583244	0.0836701
11649	0.0579328	0.00435085
11650	0.0579328	-0.0454055
11651	0.0547052	0.0612082
11652	0.0559989	-0.0292078
11653	0.0559989	0.062783
11654	0.0559989	-0.0165354
11655	0.0559989	0.157148
11656	0.0540217	0.0362649
11657	0.0540217	0.0333632
11658	0.0540217	-0.0311141
11659	0.0540217	-0.0666988
11660	0.0553159	-0.0291744
11661	0.0553159	-0.028016
11662	0.0553159	-0.0253554
11663	0.0553159	0.0932607
11664	0.0553159	0.0197889
11665	0.0553159	0.195198
11666	0.0553159	-0.0629736
11667	0.0545042	0.0129487
11668	0.0545042	0.0903649
11669	0.0587682	-0.08872
11670	0.0587682	-0.0756025
11671	0.0587682	0.0351697
11672	0.0587682	0.0132503
11673	0.0591243	-0.0106606
11674	0.0615823	-0.0528039
11675	0.0615823	-0.021945
11676	0.0615823	0.165379
11677	0.0615823	-0.0401433
11678	0.0608936	0.0101074
11679	0.0560674	0.093066
11680	0.0560674	0.0153079
11681	0.0570696	-0.0234465
11682	0.0562424	0.0131549
11683	0.0562424	-0.00369417
11684	0.052819	0.0652328
11685	0.0542867	-0.0325806
11686	0.0542867	0.129438
11687	0.0542867	0.188079
11688	0.0529424	0.0236849
11689	0.0529424	0.0736637
11690	0.0532696	-0.009733
11691	0.0508074	0.0461498
11692	0.0508074	-0.0271805
11693	0.0508074	0.0205587
11694	0.0508074	0.0717668
11695	0.0478533	0.0561535
11696	0.0463512	0.0272322
11697	0.0501231	-0.0783702
11698	0.0501231	7.12853e-07
11699	0.0505679	-0.0119194
11700	0.0505679	-0.0410751
11701	0.0493957	0.0204598
11702	0.0524136	-0.0634422
11703	0.055207	-0.0591228
11704	0.055207	-0.0196224
11705	0.055207	-0.0959991
11706	0.055207	-0.00343274
11707	0.0594013	-0.0873665
11708	0.0597527	-0.0106051
11709	0.0608801	-0.0261766
11710	0.0608801	0.139612
11711	0.0608801	0.0293654
11712	0.0608801	0.0616065
11713	0.0587586	0.0388652
11714	0.0629332	-0.0871844
11715	0.0687818	-0.12098
11716	0.0687818	0.134139
11717	0.063084	0.110059
11718	0.061791	0.02213
11719	0.0590898	0.0504263
11720	0.0578746	0.0208091
11721	0.0534893	0.084412
11722	0.0573986	-0.0815516
11723	0.0585342	-0.0261997
11724	0.0585342	0.0531347
11725	0.0585342	0.0885558
11726	0.0662875	-0.158888
11727	0.0662875	-0.0598928
11728	0.0664647	-0.00752641
11729	0.0664647	-0.113877
11730	0.062712	0.0712193
11731	0.0637257	-0.0240755
11732	0.068588	-0.101265
11733	0.0641155	0.0855164
11734	0.0641155	0.0132827
11735	0.0646055	-0.0136631
11736	0.0657342	-0.0264949
11737	0.0657342	0.0527159
11738	0.0657342	0.069626
11739	0.0657342	0.0798331
11740	0.0625898	0.0590717
11741	0.0625898	0.00312775
11742	0.0643286	-0.0385985
11743	0.0643286	0.132441
11744	0.0614835	0.0531576
11745	0.0614835	-0.0561361
11746	0.0614835	-0.0432486
11747	0.0612152	0.00169154
11748	0.0639391	-0.0582598
11749	0.0593103	0.0889279
11750	0.0593103	0.0778035
11751	0.058316	0.0163684
11752	0.0557995	0.0469342
11753	0.0535959	0.0408144
11754	0.0535959	0.168219
11755	0.0535959	-0.00713666
11756	0.0535959	0.0282942
11757	0.0535959	-0.0152673
11758	0.0533744	0.00122462
11759	0.0533744	-0.0394528
11760	0.0508406	0.0475778
11761	0.0508406	-0.0500031
11762	0.0459445	0.0950688
11763	0.0490002	-0.0639925
11764	0.0483089	0.0109164
11765	0.0483089	-0.0122547
11766	0.0483089	0.0663022
11767	0.0483089	0.0309057
11768	0.0483089	0.0931409
11769	0.0465125	0.0331029
11770	0.0465125	0.0279742
11771	0.0465125	0.0965725
11772	0.0461863	0.00374729
11773	0.0461863	-0.0623452
11774	0.0461863	-0.0782927
11775	0.0461863	0.0655892
11776	0.0493084	-0.0653376
11777	0.0493084	0.0349139
11778	0.0502809	-0.0224445
11779	0.054432	-0.0862056
11780	0.0516982	0.0515225
11781	0.0516982	0.046393
11782	0.0516982	0.0846774
11783	0.0516982	0.027894
11784	0.052741	-0.0239996
11785	0.052167	0.00834036
11786	0.052167	-0.0162509
11787	0.052167	-0.00448171
11788	0.0528922	-0.017661
11789	0.0528922	-0.0231089
11790	0.0575553	-0.0966213
11791	0.0612887	-0.0782699
11792	0.0612887	0.015598
11793	0.0612887	-0.0215735
11794	0.0612887	0.121549
11795	0.0612887	0.119638
11796	0.0612887	0.0871059
11797	0.0594052	0.0340698
11798	0.0567286	0.0500774
11799	0.0567286	-0.110331
11800	0.0537951	0.0553851
11801	0.0530181	0.0123468
11802	0.0535346	-0.013531
11803	0.0510125	0.0473332
11804	0.0520695	-0.0242424
11805	0.0477246	0.0839496
11806	0.0507911	-0.0643146
11807	0.0507911	-0.0220756
11808	0.0487342	0.0381756
11809	0.047427	0.0232735
11810	0.0505123	-0.0646738
11811	0.04803	0.0467155
11812	0.0533367	-0.109228
11813	0.0533367	0.118632
11814	0.0558574	-0.0537145
11815	0.0558574	-0.00113418
11816	0.0558574	0.0807195
11817	0.0582036	-0.0503679
11818	0.0582036	0.0221105
11819	0.0650899	-0.141493
11820	0.057014	0.15794
11821	0.0555317	0.0262867
11822	0.0555317	-0.0191441
11823	0.0555317	-0.127711
11824	0.0555317	-0.0951839
11825	0.0553576	0.00015875
11826	0.0553576	-0.037732
11827	0.0553576	-0.00258887
11828	0.0553576	0.00167128
11829	0.0537783	0.0283299
11830	0.0527264	0.0178544
11831	0.0527264	-0.127148
11832	0.0516756	0.0178966
11833	0.0516756	0.0849262
11834	0.0516756	0.0358862
11835	0.0595565	-0.161034
11836	0.0595565	0.00132434
11837	0.0595565	0.0966386
11838	0.0591638	0.00429878
11839	0.0591638	0.0166493
11840	0.0573564	0.0326718
11841	0.0601062	-0.0585459
11842	0.0583489	0.0316113
11843	0.0562436	0.0386914
11844	0.0490373	0.141043
11845	0.0490373	-0.0458357
11846	0.0490373	0.0441558
11847	0.0490373	-0.0796817
11848	0.0490373	-0.0566932
11849	0.046001	0.0579072
11850	0.046001	-0.0127669
11851	0.046001	-0.0101309
11852	0.046001	-0.013577
11853	0.0478052	-0.0389156
11854	0.0478052	-0.0712816
11855	0.0438963	0.0754694
11856	0.0438963	-0.13558
11857	0.0438963	0.0930103
11858	0.0518028	-0.161081
11859	0.0518028	0.0691889
11860	0.0518028	0.028653
11861	0.0518028	0.0501737
11862	0.048804	0.0569891
11863	0.0552078	-0.13126
11864	0.0552078	-0.007221
11865	0.0573375	-0.0459903
11866	0.0573375	-0.0731456
11867	0.0612954	-0.0827558
11868	0.0612954	0.00895757
11869	0.0612954	0.124529
11870	0.0566862	0.0886942
11871	0.0566862	-0.0119761
11872	0.0566862	-0.0848107
11873	0.0608772	-0.0873886
11874	0.0608772	0.0725062
11875	0.0585371	0.0432456
11876	0.053361	0.100219
11877	0.0529971	0.00409284
11878	0.0529971	-0.0195657
11879	0.0529971	-0.0337848
11880	0.0511311	0.0342168
11881	0.0490503	0.0386336
11882	0.0490503	-0.0464685
11883	0.045132	0.0755821
11884	0.0471511	-0.0431706
11885	0.0471511	0.0740628
11886	0.0427552	0.0852674
11887	0.0427552	-0.00260912
11888	0.0427552	-0.0411002
11889	0.0406819	0.0389856
11890	0.0433255	-0.0554177
11891	0.0414566	0.0348544
11892	0.0412184	0.00228757
11893	0.0412184	0.0801824
11894	0.0412184	-0.0436933
11895	0.0412184	-0.118514
11896	0.0334021	0.154169
11897	0.0334021	0.0664845
11898	0.0361543	-0.0571578
11899	0.0379751	-0.0386573
11900	0.0415326	-0.0735716
11901	0.0415326	0.0074523
11902	0.0415326	0.00315917
11903	0.0415326	0.00785671
11904	0.0415326	-0.0513763
11905	0.0415925	-0.00369006
11906	0.0415925	-0.0269075
11907	0.0417312	-0.00527452
11908	0.0465551	-0.0991745
11909	0.0465551	0.0517046
11910	0.0465551	0.00739163
11911	0.0465551	0.116713
11912	0.0465154	-0.00199733
11913	0.0465154	-0.034349
11914	0.0465154	-0.0155142
11915	0.0465154	0.0180418
11916	0.0465154	0.00625114
11917	0.0495566	-0.0637347
11918	0.0495566	0.0521396
11919	0.0496734	-0.00531201
11920	0.0496734	0.0765684
11921	0.0505939	-0.0214275
11922	0.0527389	-0.046019
11923	0.0567822	-0.0841927
11924	0.0567822	0.109149
11925	0.0528939	0.0745185
11926	0.0469753	0.115437
11927	0.0422706	0.0914666
11928	0.0422706	-0.0154396
11929	0.0436458	-0.0300946
11930	0.0425678	0.0189849
11931	0.0425678	0.0867889
11932	0.0425678	-0.0982264
11933	0.0425678	0.0261921
11934	0.0425678	0.0262695
11935	0.0425678	0.0390518
11936	0.0425678	0.0583049
11937	0.0464745	-0.0808427
11938	0.0407659	0.111613
11939	0.0407659	0.0118421
11940	0.0477302	-0.14201
11941	0.0477302	0.0516996
11942	0.0477302	-0.14856
11943	0.050928	-0.0669463
11944	0.050928	0.09191
11945	0.050928	-0.0423091
11946	0.0504386	0.00675328
11947	0.0504386	-0.0999799
11948	0.0504386	0.122944
11949	0.0429807	0.146433
11950	0.0429807	0.0731237
11951	0.0429807	-0.0162528
11952	0.0448678	-0.0403955
11953	0.0448678	0.0381573
11954	0.0448678	-0.0263842
11955	0.0448678	-0.136978
11956	0.0448678	-0.0346821
11957	0.0448678	0.00150079
11958	0.0446208	0.00225926
11959	0.0446208	0.0104649
11960	0.0446208	0.0556958
11961	0.0446208	0.00128394
11962	0.0457196	-0.024696
11963	0.0457196	-0.0625883
11964	0.0479478	-0.0473948
11965	0.0443549	0.0691255
11966	0.0448264	-0.0121092
11967	0.0430907	0.0320969
11968	0.0430907	0.0113604
11969	0.0420137	0.0189986
11970	0.0420137	-0.0306944
11971	0.0420137	0.092658
11972	0.0424746	-0.0117568
11973	0.0448875	-0.0509006
11974	0.0489052	-0.0832082
11975	0.0512486	-0.0498943
11976	0.0563158	-0.104621
11977	0.0563158	0.0581164
11978	0.0563158	0.020707
11979	0.0540152	0.0427272
11980	0.0483825	0.10964
11981	0.0527852	-0.0911318
11982	0.0566703	-0.0810234
11983	0.0609835	-0.0898353
11984	0.0609835	-0.0301362
11985	0.0609835	-0.0843789
11986	0.0565494	0.0852024
11987	0.0565494	0.120257
11988	0.0512618	0.102572
11989	0.0477448	0.067408
11990	0.0477448	0.105121
11991	0.0499345	-0.0467459
11992	0.0499345	0.0293863
11993	0.0508478	-0.0212963
11994	0.0508478	-0.00544046
11995	0.0524801	-0.0357606
11996	0.0519836	0.00680191
11997	0.0519836	0.0834955
11998	0.0519836	-0.104325
11999	0.0506213	0.0241825
12000	0.0466555	0.0764404
12001	0.0444811	0.0407783
12002	0.0444811	-0.0284723
12003	0.0422509	0.0420243
12004	0.0422509	-0.146705
12005	0.0454662	-0.0669674
12006	0.0397474	0.111878
12007	0.0422653	-0.0528426
12008	0.0422653	0.010885
12009	0.0421974	-0.00117352
12010	0.0421974	-0.0657761
12011	0.0421974	-0.103238
12012	0.0421974	-0.049485
12013	0.0421974	0.0469521
12014	0.0409151	0.0231672
12015	0.038305	0.0498524
12016	0.0404567	-0.0454177
12017	0.0439651	-0.0727348
12018	0.0439651	-0.107128
12019	0.0439651	0.0252273
12020	0.0466789	-0.0570217
12021	0.0466789	-0.0743911
12022	0.0436748	0.0574031
12023	0.0432546	0.00580129
12024	0.0462163	-0.0619467
12025	0.046387	-0.00619202
12026	0.046387	-0.00999438
12027	0.046387	0.00785299
12028	0.0473457	-0.0219937
12029	0.0473457	0.135727
12030	0.0479411	-0.0147718
12031	0.0479411	-0.0288033
12032	0.0479411	-0.0170678
12033	0.0442106	0.0718853
12034	0.0442106	0.0718421
12035	0.0442106	-0.0840214
12036	0.0442554	-0.00354964
12037	0.0427165	0.0281848
12038	0.0427165	0.0386693
12039	0.0406512	0.0388281
12040	0.0387836	0.0349897
12041	0.0387836	0.0428488
12042	0.0390195	-0.00705301
12043	0.0351199	0.0758086
12044	0.0351199	-0.0474081
12045	0.0363631	-0.0270202
12046	0.0367635	-0.0102052
12047	0.0422848	-0.112853
12048	0.0422848	-0.11665
12049	0.0422848	-0.00485743
12050	0.0416792	0.00960104
12051	0.0408779	0.013559
12052	0.0471433	-0.128012
12053	0.0451434	0.0372519
12054	0.0456643	-0.0131462
12055	0.0456093	-0.00163601
12056	0.0456093	0.0458176
12057	0.0423764	0.0620523
12058	0.0429205	-0.0134458
12059	0.0448494	-0.0412295
12060	0.0438527	0.0172857
12061	0.0396977	0.0806359
12062	0.0385565	0.0204897
12063	0.0312381	0.14435
12064	0.0289381	0.0442194
12065	0.0338279	-0.0997276
